10	2	0.066666667	0.066666667
20	1	0.033333333	0.1
30	1	0.033333333	0.133333333
40	1	0.033333333	0.166666667
50	0	0	0.166666667
60	0	0	0.166666667
70	0	0	0.166666667
80	1	0.033333333	0.2
90	1	0.033333333	0.233333333
100	0	0	0.233333333
110	0	0	0.233333333
120	0	0	0.233333333
130	0	0	0.233333333
140	0	0	0.233333333
150	0	0	0.233333333
160	0	0	0.233333333
170	0	0	0.233333333
180	0	0	0.233333333
190	0	0	0.233333333
200	0	0	0.233333333
210	0	0	0.233333333
220	0	0	0.233333333
230	0	0	0.233333333
240	0	0	0.233333333
250	1	0.033333333	0.266666667
260	0	0	0.266666667
270	0	0	0.266666667
280	0	0	0.266666667
290	0	0	0.266666667
300	0	0	0.266666667
310	0	0	0.266666667
320	0	0	0.266666667
330	1	0.033333333	0.3
340	0	0	0.3
350	0	0	0.3
360	0	0	0.3
370	0	0	0.3
380	0	0	0.3
390	0	0	0.3
400	0	0	0.3
410	0	0	0.3
420	0	0	0.3
430	0	0	0.3
440	0	0	0.3
450	0	0	0.3
460	0	0	0.3
470	0	0	0.3
480	0	0	0.3
490	0	0	0.3
500	0	0	0.3
510	0	0	0.3
520	0	0	0.3
530	0	0	0.3
540	0	0	0.3
550	0	0	0.3
560	0	0	0.3
570	0	0	0.3
580	0	0	0.3
590	0	0	0.3
600	0	0	0.3
610	0	0	0.3
620	0	0	0.3
630	0	0	0.3
640	0	0	0.3
650	0	0	0.3
660	0	0	0.3
670	0	0	0.3
680	1	0.033333333	0.333333333
690	1	0.033333333	0.366666667
700	0	0	0.366666667
710	0	0	0.366666667
720	0	0	0.366666667
730	0	0	0.366666667
740	0	0	0.366666667
750	0	0	0.366666667
760	0	0	0.366666667
770	0	0	0.366666667
780	0	0	0.366666667
790	0	0	0.366666667
800	1	0.033333333	0.4
810	0	0	0.4
820	0	0	0.4
830	0	0	0.4
840	0	0	0.4
850	0	0	0.4
860	0	0	0.4
870	0	0	0.4
880	0	0	0.4
890	0	0	0.4
900	0	0	0.4
910	0	0	0.4
920	0	0	0.4
930	0	0	0.4
940	0	0	0.4
950	0	0	0.4
960	0	0	0.4
970	0	0	0.4
980	0	0	0.4
990	0	0	0.4
1000	0	0	0.4
1010	0	0	0.4
1020	0	0	0.4
1030	0	0	0.4
1040	0	0	0.4
1050	0	0	0.4
1060	0	0	0.4
1070	0	0	0.4
1080	0	0	0.4
1090	0	0	0.4
1100	0	0	0.4
1110	0	0	0.4
1120	0	0	0.4
1130	0	0	0.4
1140	1	0.033333333	0.433333333
1150	0	0	0.433333333
1160	0	0	0.433333333
1170	0	0	0.433333333
1180	0	0	0.433333333
1190	0	0	0.433333333
1200	0	0	0.433333333
1210	1	0.033333333	0.466666667
1220	0	0	0.466666667
1230	0	0	0.466666667
1240	0	0	0.466666667
1250	0	0	0.466666667
1260	0	0	0.466666667
1270	0	0	0.466666667
1280	0	0	0.466666667
1290	0	0	0.466666667
1300	0	0	0.466666667
1310	0	0	0.466666667
1320	1	0.033333333	0.5
1330	0	0	0.5
1340	0	0	0.5
1350	0	0	0.5
1360	0	0	0.5
1370	0	0	0.5
1380	0	0	0.5
1390	0	0	0.5
1400	1	0.033333333	0.533333333
1410	0	0	0.533333333
1420	0	0	0.533333333
1430	0	0	0.533333333
1440	0	0	0.533333333
1450	0	0	0.533333333
1460	0	0	0.533333333
1470	0	0	0.533333333
1480	0	0	0.533333333
1490	0	0	0.533333333
1500	0	0	0.533333333
1510	0	0	0.533333333
1520	0	0	0.533333333
1530	0	0	0.533333333
1540	0	0	0.533333333
1550	1	0.033333333	0.566666667
1560	0	0	0.566666667
1570	0	0	0.566666667
1580	0	0	0.566666667
1590	0	0	0.566666667
1600	0	0	0.566666667
1610	0	0	0.566666667
1620	1	0.033333333	0.6
1630	1	0.033333333	0.633333333
1640	0	0	0.633333333
1650	0	0	0.633333333
1660	0	0	0.633333333
1670	0	0	0.633333333
1680	0	0	0.633333333
1690	0	0	0.633333333
1700	0	0	0.633333333
1710	0	0	0.633333333
1720	0	0	0.633333333
1730	0	0	0.633333333
1740	0	0	0.633333333
1750	0	0	0.633333333
1760	0	0	0.633333333
1770	0	0	0.633333333
1780	0	0	0.633333333
1790	0	0	0.633333333
1800	0	0	0.633333333
1810	0	0	0.633333333
1820	0	0	0.633333333
1830	0	0	0.633333333
1840	0	0	0.633333333
1850	0	0	0.633333333
1860	2	0.066666667	0.7
1870	0	0	0.7
1880	0	0	0.7
1890	0	0	0.7
1900	0	0	0.7
1910	0	0	0.7
1920	0	0	0.7
1930	0	0	0.7
1940	0	0	0.7
1950	0	0	0.7
1960	0	0	0.7
1970	0	0	0.7
1980	0	0	0.7
1990	0	0	0.7
2000	0	0	0.7
2010	0	0	0.7
2020	0	0	0.7
2030	0	0	0.7
2040	0	0	0.7
2050	0	0	0.7
2060	0	0	0.7
2070	1	0.033333333	0.733333333
2080	0	0	0.733333333
2090	0	0	0.733333333
2100	0	0	0.733333333
2110	0	0	0.733333333
2120	0	0	0.733333333
2130	0	0	0.733333333
2140	0	0	0.733333333
2150	0	0	0.733333333
2160	0	0	0.733333333
2170	0	0	0.733333333
2180	0	0	0.733333333
2190	0	0	0.733333333
2200	0	0	0.733333333
2210	0	0	0.733333333
2220	0	0	0.733333333
2230	0	0	0.733333333
2240	0	0	0.733333333
2250	0	0	0.733333333
2260	0	0	0.733333333
2270	0	0	0.733333333
2280	0	0	0.733333333
2290	0	0	0.733333333
2300	0	0	0.733333333
2310	0	0	0.733333333
2320	0	0	0.733333333
