5.25 150 6 65.12820512820512 0.03288255354159974 51.22911441110908 0.055180849628848325 0.025589235936445093 6.032071800001211E-5 2.8397436115384624 0.010751473384420295
10.5 150 6 47.333333333333336 0.038430756913220905 36.22351988612991 0.03801894883813204 0.018538355525952704 4.1731530849058956E-5 3.419871796153847 0.007021718245287778
15.75 150 6 37.333333333333336 0.03849741916091625 27.14185918845024 0.037117162119401255 0.014639147832187501 3.4902689830986915E-5 3.9123931846153854 0.006805312566956597
21.0 150 6 29.51282051282052 0.0385221744248616 21.11828660903168 0.03100788631849068 0.011568090854049279 2.9241357101746248E-5 4.397435917307694 0.005909790813951259
26.25 150 6 24.897435897435905 0.03686159410979919 17.6133227199187 0.03284976464699738 0.009741775284434952 2.4689184113210663E-5 4.616666688461538 0.004662773370918575
31.5 150 6 20.53846153846154 0.03426988066186643 14.264211693423857 0.02564813000683949 0.008054540088655852 2.242300489219382E-5 5.106837638461539 0.005303968206767912
36.75 150 6 17.53846153846154 0.03337275775081835 11.889494557601626 0.02560433009821033 0.006892234482638247 2.0471277918787594E-5 5.331501853846155 0.004330214097029591
42.0 150 6 15.35897435897436 0.032789448439918635 10.29964203828435 0.021962360032288145 0.006046346883625962 1.958434369085931E-5 5.632211546153849 0.004116461035188635
52.5 150 6 11.256410256410259 0.029254376432149856 7.512135010527113 0.02085114580325997 0.004417343599531839 1.5269513810871206E-5 6.019871805769229 0.004592478352684472
63.0 150 6 9.012820512820515 0.02369645595829813 5.752270590295849 0.016003914112938368 0.0035552406339877645 1.2691197593148516E-5 6.377670909615387 0.004755494775017624
73.5 150 6 6.897435897435901 0.02008037760501595 4.325532094182812 0.01397178621380232 0.002725156490437217 1.0637400262182124E-5 6.739926867307693 0.0034204494110153683
78.75 150 6 6.192307692307693 0.018273166467658704 3.7167761507958974 0.011179413192778782 0.002426250634834406 8.97719073004324E-6 6.84786325 0.003821363148369633
84.0 150 6 5.653846153846157 0.016971085748392466 3.4966804205692745 0.011961401036293354 0.0022255466038305655 8.540310896680915E-6 7.0036057480769225 0.0038018846280595377
