1500 64 6 0.15384615384615385 0.04944712122770244 0.10932638375738611 0.03987278905387946
3000 78 6 0.0641025641025641 0.027196414661021056 0.042801633430871414 0.019243910034900457
3000 142 6 0.10861321776814734 0.026828410664801204 0.07087604350258274 0.020796570805831853
3000 33 6 0.040209790209790194 0.025017585004272362 0.025856602973661803 0.02380414153146116
4500 20 6 0.01634615384615385 0.023454444072404743 0.008526716309376427 0.012657894326267701
3000 16 6 0.021634615384615384 0.03441783909441431 0.01683803778409266 0.03297484792510402
4500 65 6 0.026035502958579874 0.016398114154498246 0.015490965448969782 0.010392762020060961
1500 81 6 0.16785375118708443 0.05194332451776919 0.12092287796966508 0.041136716061011186
3000 125 6 0.09661538461538469 0.0272129450574212 0.06331818791999723 0.020195809175606937
4500 128 6 0.05318509615384615 0.020728817825729787 0.031658806935348484 0.01252135451346316
4500 48 6 0.024038461538461533 0.0184468981301624 0.013843058409133992 0.011579280493933359
3000 3 6 0.01282051282051282 0.06410256410256414 0.011636696235645628 0.06149370134950291
4500 100 6 0.03769230769230771 0.019573862538460732 0.022682146804845198 0.012125839364498783
1500 47 6 0.14361702127659573 0.04934981373854244 0.09843782645296337 0.040097227748376214
4500 145 6 0.05915119363395226 0.019522618498310027 0.03549539678319751 0.01159226679521929
3000 108 6 0.08137464387464387 0.026020922472965946 0.054074177216466915 0.018246928430591957
1500 127 6 0.21971532404603258 0.04436136507152764 0.15618183375507633 0.037107535562473044
1500 144 6 0.2381143162393162 0.040293812625277835 0.16873356083213598 0.035042892852473424
1500 18 6 0.08119658119658116 0.05913825856024804 0.05482315941751736 0.044765448301718455
1500 139 6 0.23491975650249033 0.043917191144697165 0.16607439364439933 0.03628745659032382
4500 19 6 0.018218623481781368 0.02503910298958093 0.00900446256823054 0.012817580419399222
4500 112 6 0.042239010989010985 0.01734458282853625 0.025562162349657615 0.011422757556004687
4500 94 6 0.03518821603927986 0.01752259664923392 0.021224350917726155 0.01095764698345561
1500 111 6 0.19854469854469853 0.04545762331599584 0.14240485512684897 0.037221259729772006
3000 130 6 0.10044378698224851 0.02750484963811054 0.0657034031690537 0.020291964492072472
4500 6 6 0.003205128205128205 0.022889193681227063 0.001773044134968905 0.012662067790528109
1500 31 6 0.11476426799007437 0.05232658771347729 0.07767648500207763 0.04263358070365021
3000 45 6 0.052136752136752125 0.02460885478442387 0.03367311092875972 0.02017548829586681
4500 32 6 0.020432692307692308 0.022836538461538464 0.010973612600958187 0.01340344009565007
3000 50 6 0.057307692307692344 0.02354336298892753 0.03662834613469122 0.018788790944199267
1500 123 6 0.21310193871169475 0.043617090254228975 0.15202369606336286 0.03655547723909032
