29.4 168 3,0.5036482334869432 0.03947428962905948 0.3234882533076314 0.03629419361436798
29.4 630 3,0.6774193548387094 0.018496506116918568 0.48235217251863777 0.0264875640147629
29.4 336 6,0.4138824884792627 0.02888429059661734 0.2504365907141116 0.02612556655862055
73.5 168 7,0.0771889400921659 0.019740880433909182 0.03983811793706592 0.010690522263858098
73.5 630 7,0.1492063492063492 0.015713484026367724 0.0731171140274554 0.00964966198723668
14.7 420 4,0.690937019969278 0.018327590566625952 0.50925887700159 0.02909695830212695
44.1 630 2,0.7432667690732205 0.018084400155054334 0.5779678245051351 0.03022975991761778
44.1 630 3,0.6001024065540194 0.026985438611148355 0.3952139359513596 0.028070635056074315
44.1 336 6,0.23185483870967738 0.024708855761165195 0.1269457907695583 0.016540083046171015
73.5 630 2,0.6565284178187403 0.02225393618562799 0.47016748739356234 0.029625933885822908
73.5 336 8,0.09562211981566818 0.01332584651271189 0.0487607889530722 0.007021921132264023
29.4 210 5,0.33824884792626736 0.03201208240024752 0.1963703849054656 0.02610930727263394
44.1 210 7,0.1811059907834102 0.030777216064806615 0.09745902768295706 0.018792221782390338
14.7 168 7,0.5647081413210446 0.035222611996628524 0.3788859262206735 0.03136566109336303
14.7 420 6,0.6612903225806452 0.022660183646186507 0.4799651938109442 0.028405032585479606
14.7 168 2,0.8225806451612903 0.03885391318795999 0.6576482665190021 0.07225206785128392
73.5 210 8,0.08725038402457756 0.01906247871887996 0.04514728975325329 0.010750881283593002
73.5 630 3,0.4199692780337943 0.0326217520454613 0.2516906969785508 0.024600162731883313
14.7 420 7,0.6579877112135177 0.022511047744052066 0.4766653823683122 0.027410716853517595
44.1 420 2,0.7298771121351767 0.025834324060068484 0.554777956038659 0.03748984549093983
73.5 504 7,0.12359190988223245 0.01632418170104564 0.061599904397529506 0.009559974886594233
44.1 420 4,0.3513824884792626 0.028312796346608347 0.20489468055023735 0.022442185808726808
29.4 504 6,0.47356630824372775 0.02365105082974319 0.29689821820934875 0.025357334704593205
44.1 504 8,0.29621095750128 0.025688536599305544 0.1643597271721739 0.019857485953643988
14.7 168 6,0.564900153609831 0.0348183460210054 0.378886164361105 0.03098189547581783
14.7 210 6,0.5874039938556066 0.031944936237311115 0.40357164763827136 0.031703077316580265
44.1 210 2,0.6874039938556068 0.036135223144304035 0.49865527806644394 0.0471983528437116
14.7 504 7,0.6785714285714287 0.0195900636309326 0.49852936845838275 0.027433282831005767
44.1 168 5,0.16282642089093702 0.02647124617712049 0.08733936505812406 0.017342404275265844
14.7 630 8,0.7012288786482334 0.018403999204861892 0.5216944976251068 0.026069124401074503
29.4 210 6,0.33210445468509986 0.034992036293390955 0.19227426520175464 0.027427777943719547
44.1 168 3,0.3225806451612903 0.04026951376011776 0.19535172109803264 0.027456246854376
73.5 210 2,0.5680491551459292 0.04080589577456057 0.3842353546777706 0.041620756194710534
29.4 210 2,0.7583717357910906 0.033057178259863644 0.5778769636941681 0.05480410820461816
44.1 504 3,0.5699564772145417 0.03138381322853334 0.37146513386242214 0.0302612556062334
73.5 210 7,0.08709677419354837 0.01951026274569269 0.045075492921813426 0.011012885195477322
73.5 168 4,0.07910906298003072 0.02012559930607355 0.04144073574958271 0.01134604146454239
14.7 504 8,0.6774193548387096 0.021587130949520448 0.49738892306334637 0.02801013487002639
73.5 336 4,0.1096390168970814 0.015622769283262667 0.058382867093431656 0.008087746235374395
44.1 504 6,0.30113927291346654 0.025809448456100937 0.1676027368520882 0.019688003751182567
14.7 336 6,0.6348886328725039 0.02578439792159953 0.45316777654769114 0.028688730998162222
29.4 336 7,0.4112903225806452 0.029650515003758496 0.24864995645195698 0.026876226690071437
44.1 630 8,0.34116743471582184 0.02476143041765713 0.190434185070066 0.02003322699534623
44.1 336 3,0.49375960061443924 0.03581299434253935 0.3144397241854212 0.03016593388049099
29.4 504 7,0.4714541730670762 0.024361442219049373 0.29516133045126264 0.025619559405952227
73.5 504 6,0.1248079877112135 0.01597950421812755 0.06230154892794095 0.009306562716639032
14.7 420 5,0.6691244239631338 0.02224082576453095 0.4876852329579647 0.028667993124137602
73.5 336 5,0.09600614439324114 0.014282668604855149 0.04915301555592046 0.007233248654319615
44.1 504 2,0.7365591397849461 0.020953889342621965 0.566146540497672 0.03378296653616466
