1840	8	0.00244798	0.165238678
1850	10	0.003059976	0.168298654
1860	7	0.002141983	0.170440636
1870	11	0.003365973	0.17380661
1880	15	0.004589963	0.178396573
1890	13	0.003977968	0.182374541
1900	8	0.00244798	0.184822521
1910	10	0.003059976	0.187882497
1920	12	0.003671971	0.191554468
1930	13	0.003977968	0.195532436
1940	18	0.005507956	0.201040392
1950	15	0.004589963	0.205630355
1960	12	0.003671971	0.209302326
1970	11	0.003365973	0.212668299
1980	13	0.003977968	0.216646267
1990	11	0.003365973	0.22001224
2000	18	0.005507956	0.225520196
2010	16	0.004895961	0.230416157
2020	14	0.004283966	0.234700122
2030	14	0.004283966	0.238984088
2040	20	0.006119951	0.245104039
2050	8	0.00244798	0.24755202
2060	17	0.005201958	0.252753978
2070	22	0.006731946	0.259485924
2080	20	0.006119951	0.265605875
2090	10	0.003059976	0.268665851
2100	12	0.003671971	0.272337821
2110	15	0.004589963	0.276927785
2120	12	0.003671971	0.280599755
2130	17	0.005201958	0.285801714
2140	16	0.004895961	0.290697674
2150	11	0.003365973	0.294063647
2160	17	0.005201958	0.299265606
2170	14	0.004283966	0.303549572
2180	17	0.005201958	0.30875153
2190	13	0.003977968	0.312729498
2200	20	0.006119951	0.318849449
2210	17	0.005201958	0.324051408
2220	17	0.005201958	0.329253366
2230	17	0.005201958	0.334455324
2240	18	0.005507956	0.33996328
2250	29	0.008873929	0.348837209
2260	27	0.008261934	0.357099143
2270	10	0.003059976	0.360159119
2280	27	0.008261934	0.368421053
2290	20	0.006119951	0.374541004
2300	16	0.004895961	0.379436965
2310	10	0.003059976	0.38249694
2320	24	0.007343941	0.389840881
2330	18	0.005507956	0.395348837
2340	19	0.005813953	0.401162791
2350	26	0.007955936	0.409118727
2360	29	0.008873929	0.417992656
2370	20	0.006119951	0.424112607
2380	21	0.006425949	0.430538556
2390	27	0.008261934	0.43880049
2400	25	0.007649939	0.446450428
2410	14	0.004283966	0.450734394
2420	21	0.006425949	0.457160343
2430	16	0.004895961	0.462056304
2440	23	0.007037944	0.469094247
2450	16	0.004895961	0.473990208
2460	27	0.008261934	0.482252142
2470	18	0.005507956	0.487760098
2480	30	0.009179927	0.496940024
2490	19	0.005813953	0.502753978
2500	22	0.006731946	0.509485924
2510	11	0.003365973	0.512851897
2520	28	0.008567931	0.521419829
2530	17	0.005201958	0.526621787
2540	28	0.008567931	0.535189718
2550	24	0.007343941	0.54253366
2560	29	0.008873929	0.551407589
2570	25	0.007649939	0.559057528
2580	19	0.005813953	0.564871481
2590	29	0.008873929	0.57374541
2600	35	0.010709914	0.584455324
2610	22	0.006731946	0.591187271
2620	25	0.007649939	0.598837209
2630	26	0.007955936	0.606793146
2640	19	0.005813953	0.612607099
2650	27	0.008261934	0.620869033
2660	32	0.009791922	0.630660955
2670	19	0.005813953	0.636474908
2680	25	0.007649939	0.644124847
2690	29	0.008873929	0.652998776
2700	29	0.008873929	0.661872705
2710	37	0.011321909	0.673194614
2720	26	0.007955936	0.681150551
2730	31	0.009485924	0.690636475
2740	24	0.007343941	0.697980416
2750	24	0.007343941	0.705324357
2760	18	0.005507956	0.710832313
2770	35	0.010709914	0.721542228
2780	19	0.005813953	0.727356181
2790	29	0.008873929	0.73623011
2800	29	0.008873929	0.745104039
2810	24	0.007343941	0.75244798
2820	19	0.005813953	0.758261934
2830	20	0.006119951	0.764381885
2840	28	0.008567931	0.772949816
2850	24	0.007343941	0.780293758
