2520 420 8 0.21872710622710612 0.020918996287288553 0.15503690775243972 0.01779354136391473
2520 280 8 0.18605769230769229 0.023285600680896353 0.1288885083001469 0.018908026324956
2520 140 3 0.2002747252747253 0.03218743973067587 0.14519757752142232 0.030728094590762853
2520 420 5 0.22838827838827833 0.023772160032023176 0.16481407359449443 0.01981259016987243
2520 140 6 0.135989010989011 0.030400309918401945 0.08985767146897085 0.019355079443180576
2520 280 4 0.21291208791208788 0.02419376831564179 0.15506575519563007 0.021303696354422308
2520 280 5 0.19416208791208792 0.02421277068822226 0.13804248419154067 0.020569278608206145
2520 420 3 0.29120879120879123 0.022672187729587966 0.21996559673963725 0.023618597035194026
2520 140 7 0.1333791208791209 0.03162653542559166 0.08768784428747771 0.02179809513314892
2520 280 7 0.18660714285714286 0.02526231106376799 0.12919111155046895 0.019800505752711035
2520 140 2 0.33489010989011 0.0435307377586831 0.2568435573703608 0.04434319328005001
2520 140 4 0.16291208791208797 0.031574289486085684 0.11466329385962618 0.02353826117750368
2520 420 4 0.2469322344322344 0.02210144488212732 0.1817044875946696 0.020738924690709235
2520 140 5 0.142445054945055 0.03133644907604511 0.09746264047767678 0.024029311834559284
2520 140 8 0.13324175824175824 0.03215459539586607 0.08733485694612417 0.021893839355317284
2520 420 7 0.22042124542124533 0.023404737468481658 0.15588829618458824 0.01926976349501936
2520 420 2 0.43630952380952365 0.02325768461387473 0.3474917116744494 0.030049200331952443
2520 280 2 0.3978021978021978 0.03188352224049422 0.3130285633676065 0.03509211437677215
2520 420 6 0.22069597069597063 0.021983744676199426 0.15690305416048697 0.017693339949715958
2520 280 6 0.1868818681318681 0.023046957749391438 0.1304723735081139 0.01749926873745772
2520 280 3 0.2556318681318681 0.02391017574267084 0.1910004937989288 0.02500479382783402
