7.0 140 2 71.38095238095238 0.03134910588691963 60.99297683898309 0.06970766421789819 0.02407364016990979 4.599539752543763E-5 0.9500000000000003 0.004301162633521313
10.5 140 2 63.66666666666665 0.03328568022343105 53.27434167739261 0.06533830965332829 0.021454670356151374 4.0142119116936946E-5 1.1222222533333333 0.0034676637034888463
14.0 140 2 56.761904761904745 0.030513370178287202 45.73204408160102 0.06041225656258272 0.01909392846351897 3.378539101430496E-5 1.4416666666666667 0.0038693955887479665
17.5 140 2 53.476190476190474 0.040813718737554516 42.58874787139245 0.04906724115039685 0.01799604032210621 3.426207045660116E-5 1.5466666666666664 0.003383620677453206
21.0 140 2 49.23469387755102 0.030954716963505116 39.82027789687249 0.047303923168976386 0.016326572891204816 3.274315832455824E-5 1.7380952500000002 0.0033460641938805346
28.0 140 2 43.21428571428573 0.029419802537425505 34.56298940823556 0.039372782581769405 0.014309250565155654 2.7995572937114522E-5 2.098214285714286 0.003245139615247544
35.0 140 2 38.87755102040816 0.02788908238513561 31.768373969928405 0.044282182741813655 0.012835611199763135 2.296672228129131E-5 2.3714285714285714 0.003074749035718698
42.0 140 2 32.60204081632653 0.035979337167885685 25.508238118657744 0.03805694398627895 0.01074029267244062 1.9587782703876034E-5 2.7946428571428568 0.002416586021408381
49.0 140 2 30.510204081632647 0.02875306694613342 23.859343269256108 0.02875250797779492 0.010093964769693356 2.015028857164932E-5 2.9693877499999997 0.002637809397459749
56.0 140 2 28.57142857142857 0.03371981967726185 22.23320975081929 0.0351525443776043 0.009426425590149164 1.8171437272434197E-5 2.904017857142857 0.0027737013473949964
63.0 140 2 26.37755102040816 0.043821155024201995 20.648766757289636 0.04522463360880697 0.008696250502012604 2.166523252603086E-5 3.0515873500000006 0.0027010377021957363
70.0 140 2 23.52040816326531 0.03646799444593558 18.3674951238347 0.032454061909309294 0.007726109158933393 1.659594769918648E-5 3.308928571428571 0.002060701906375295
