300 150 6 0.7875555555555555 0.02648456340522592 0.7875555555555555 0.02648456340522592
600 150 6 0.638222222222222 0.03715566188182554 0.638222222222222 0.03715566188182554
900 150 6 0.5264444444444444 0.036615452448722954 0.5264444444444444 0.036615452448722954
1200 150 6 0.4224444444444444 0.04342668008505689 0.4224444444444444 0.04342668008505689
1500 150 6 0.3226666666666667 0.03584328027316613 0.3226666666666667 0.03584328027316613
1800 150 6 0.24911111111111114 0.03353200056257298 0.24911111111111114 0.03353200056257298
2100 150 6 0.20044444444444445 0.03112380693335395 0.20044444444444445 0.03112380693335395
2400 150 6 0.16355555555555557 0.028789572872358483 0.16355555555555557 0.028789572872358483
3000 150 6 0.1142222222222222 0.028943538053626545 0.1142222222222222 0.028943538053626545
3600 150 6 0.08600000000000002 0.024242601009456553 0.08600000000000002 0.024242601009456553
4200 150 6 0.06599999999999999 0.0217289702505238 0.06599999999999999 0.0217289702505238
4500 150 6 0.060222222222222226 0.01988733699718256 0.060222222222222226 0.01988733699718256
