1680 280 3 0.3681818181212121 0.0245453972691102 0.27928548393939395 0.023536938337988315
840 140 7 0.36536796536363625 0.04424593987236989 0.2614385110909091 0.036085507523804385
840 280 7 0.469047619121212 0.024722746242827876 0.3487339215757576 0.029509058140542076
840 350 4 0.5370562771212121 0.022259334489205324 0.4061551004545454 0.028881152683693574
3360 280 8 0.12987012984848487 0.019774122258882622 0.08700419639393941 0.015152252838594608
840 140 3 0.46277056275757567 0.04733979512838985 0.34499960609090913 0.04664030458606576
840 350 8 0.4956709956060606 0.020302245745980087 0.37475006275757583 0.02599694484125017
1680 350 2 0.5164502164545455 0.02409043258610131 0.4189095838484848 0.031147170671708847
840 280 3 0.5547619047272727 0.026822365438260023 0.4290909878787879 0.03345145610039687
1680 140 5 0.2253246753636363 0.04021782482149784 0.15202772909090906 0.02828916395466151
3360 350 7 0.14242424248484847 0.022065525753516696 0.0982389915757576 0.015037914855051107
1680 140 6 0.21190476187878793 0.04436965471274228 0.14640767542424243 0.032859145587103636
1680 280 4 0.31709956706060605 0.02383263340913662 0.2314603549696969 0.024026854903636832
1680 350 3 0.3916883116363637 0.024551523524382404 0.2997779430909091 0.02250322865972945
3360 350 8 0.14277056275757574 0.021923404584745062 0.09715696499999998 0.016167842183691765
840 140 6 0.3783549783030304 0.03918167444796888 0.2725620380909092 0.03300707435733878
1680 350 4 0.3382683983030303 0.026317498194344202 0.2505494179090909 0.02542366927714992
1680 140 7 0.21147186145454547 0.04108678975480855 0.14351167609090906 0.028553384824986715
840 350 3 0.5797402596666666 0.02399096544996583 0.45429732060606054 0.03161082700155981
840 140 2 0.5744588744848484 0.03697055865544353 0.45223453506060607 0.04486844207578898
3360 280 5 0.13928571424242428 0.02372278569306229 0.09449439178787877 0.014968495882471637
840 350 7 0.49722943721212126 0.019863290892161392 0.37508727536363634 0.027916492132081076
3360 350 3 0.2101298701515151 0.020759731088856988 0.1559308728484849 0.01632505040132195
840 280 6 0.47738095242424256 0.022184827387267292 0.35727626081818176 0.028555825593110193
3360 140 3 0.1545454545454545 0.02784899317342727 0.10983740587878787 0.024291723865694854
840 280 2 0.6590909091515152 0.021466253125352205 0.5339801990303031 0.037495075057522434
1680 350 5 0.31523809524242435 0.023776600580484253 0.2295390460303031 0.023331188974578466
3360 280 6 0.13257575763636364 0.02192353283501354 0.08953995193939396 0.015342570276509856
3360 280 7 0.13073593075757575 0.019835037673911694 0.08862831399999997 0.014323363190581842
3360 350 2 0.3447619048181818 0.030454537804200047 0.26943301260606056 0.03145805540871234
1680 140 8 0.20822510818181814 0.03824865797183758 0.14303798927272726 0.029687449730400602
1680 350 6 0.3045021645454546 0.025700143369701573 0.22228837542424246 0.02506717610978704
3360 140 4 0.11731601733333333 0.028301227881802202 0.07946823796969696 0.020691189381503865
1680 280 2 0.49274891775757573 0.026877330211318315 0.39750089975757574 0.03231658954996955
840 350 6 0.5038961037878787 0.02167755134164286 0.38262664 0.027787306258525067
3360 280 3 0.19696969690909097 0.02005174995266597 0.14471384369696969 0.016878475153329638
840 140 5 0.3887445886969696 0.04300229034772906 0.2827181548787879 0.033247463994171875
1680 280 8 0.28268398266666667 0.01999383817853264 0.20273176957575761 0.02189568084673937
1680 350 7 0.2993939394545455 0.02163116431879127 0.21767495960606062 0.020642100541721994
3360 140 5 0.09891774906060605 0.03066573295215566 0.06267742569696971 0.01761368914424456
840 280 5 0.48690476184848475 0.028267685545581837 0.3674422533636363 0.028581110407719233
3360 280 4 0.15551948054545456 0.02465110451550318 0.11051186051515154 0.020193405260076857
3360 140 6 0.09307359309090908 0.02686948510744984 0.05949092842424243 0.014480225666811643
840 350 2 0.6825108224848483 0.019514928696108654 0.5580627672727272 0.034830126752081164
1680 350 8 0.3039826840000001 0.020698254994258574 0.2210940517878788 0.020934091645114918
1680 140 2 0.4268398268484849 0.033734306102617684 0.33517743918181825 0.03808150256662458
3360 140 2 0.2757575757272727 0.037092014597350335 0.2060730705454545 0.03366714645105373
3360 140 7 0.09329004333333334 0.02492657088235813 0.059780948424242406 0.015796575483801614
840 280 8 0.46774891769696963 0.02345215873392704 0.3491770916060606 0.027647575566354183
3360 350 4 0.16735930736363638 0.020806619775789053 0.1203512204242424 0.01849393943319005
840 140 8 0.36926406933333344 0.04069148938025443 0.2646131457878788 0.03227023207572573
840 350 5 0.5140259739696967 0.026019008596858784 0.3928898093333333 0.027911982875853347
840 140 4 0.4051948051515152 0.04165977905638909 0.2887871381818181 0.03430777814976462
840 280 4 0.5066017316363637 0.023214222649426446 0.37786056451515154 0.02892105218020374
1680 280 5 0.2959956710606061 0.023832633385605744 0.21154713809090905 0.023882961629621096
1680 140 3 0.3002164501212122 0.03886471968552364 0.21953473896969694 0.032731881432543575
3360 350 5 0.15073593072727273 0.024345790757280997 0.10397230878787878 0.015751141853160667
1680 280 7 0.280952381060606 0.02235837487096833 0.20072838872727272 0.021757162589517345
3360 140 8 0.09004329006060606 0.026895626913983506 0.056528431242424224 0.016454062227579207
1680 280 6 0.28484848490909087 0.026274417363016285 0.20461022824242422 0.025045809617012825
3360 280 2 0.3264069263030303 0.026081128423270913 0.253078023 0.030039995201534886
3360 350 6 0.1435497836060606 0.024325460731779505 0.09886587806060608 0.017214890468904332
1680 140 4 0.24393939387878794 0.04150542255904268 0.1710607431212121 0.031899122139909246
