105.0 150 6 1500 0.0 0.0 0.0 0.0 0.28345436437915084 1.1889286024843564E-5 25.0 0.4330127018922193
42.0 30 6 2220 0.0 0.0 0.0 0.0 0.45947530942648296 1.7870378763606823E-5 20.0 0.4000000000000001
94.5 240 6 1680 0.0 0.0 0.0 0.0 0.3024084690102442 1.2686705543554209E-5 25.0 0.4330127018922193
110.25 30 6 5820 0.0 0.0 0.0 0.0 1.2153980375037408 5.09661080179127E-5 25.0 0.4330127018922193
63.0 30 6 2670 0.0 0.0 0.0 0.0 0.5538880442401438 2.154237439996431E-5 20.0 0.4000000000000001
73.5 60 6 3420 0.0 0.0 0.0 0.0 0.7049927941450799 2.7421025538927283E-5 20.0 0.4000000000000001
110.25 30 6 2790 0.0 0.0 0.0 0.0 0.5793607225406432 2.4294725065533277E-5 25.0 0.4330127018922193
99.75 30 6 1350 0.0 0.0 0.0 0.0 0.27708556295422065 1.1619216335689736E-5 25.0 0.4330127018922193
105.0 30 6 4290 0.0 0.0 0.0 0.0 0.8942306804431666 3.7498379992453565E-5 25.0 0.4330127018922193
26.25 240 6 960 22.166666666666668 0.011303883305208777 12.60794080932825 0.0038856054785037443 0.1622933773300611 8.120073886430865E-6 32.166666666666664 0.3483831702785502
26.25 30 6 390 0.0 0.0 0.0 0.0 0.07553018785092869 2.9375965090860767E-6 20.0 0.4000000000000001
89.25 300 6 300 6.583333333333334 0.016393596310755 3.2889493645248957 0.008653984444215636 0.0041451696186603024 1.0183460802146604E-5 25.0 0.4330127018922193
89.25 60 6 1020 0.0 0.0 0.0 0.0 0.20152946439558794 8.451404911278885E-6 25.0 0.4330127018922193
105.0 60 6 3120 0.0 0.0 0.0 0.0 0.6423751677609366 2.693885315470084E-5 25.0 0.4330127018922193
89.25 120 6 3600 0.0 0.0 0.0 0.0 0.7306363380213338 3.064407174221633E-5 25.0 0.4330127018922193
89.25 30 6 2190 0.0 0.0 0.0 0.0 0.45341273937963383 1.9013263094765286E-5 25.0 0.4330127018922193
26.25 30 6 1290 0.0 0.0 0.0 0.0 0.26435565747825046 1.0281587781801338E-5 20.0 0.4000000000000001
63.0 240 6 1920 0.0 0.0 0.0 0.0 0.35262957836226727 1.3720894004844091E-5 20.0 0.4000000000000001
73.5 150 6 2550 0.0 0.0 0.0 0.0 0.5036613930569226 1.9593859876958364E-5 20.0 0.4000000000000001
99.75 60 6 1500 0.0 0.0 0.0 0.0 0.3022941965933819 1.2677107366918127E-5 25.0 0.4330127018922193
89.25 60 6 900 0.0 0.0 0.0 0.0 0.17633828134613946 7.394979297368943E-6 25.0 0.4330127018922193
94.5 30 6 600 0.0 0.0 0.0 0.0 0.11965058400295892 5.0173888722296864E-6 25.0 0.4330127018922193
63.0 30 6 1350 0.0 0.0 0.0 0.0 0.2769440221200719 1.0771187199982155E-5 20.0 0.4000000000000001
84.0 30 6 960 0.0 0.0 0.0 0.0 0.19521937389956456 8.186266054690619E-6 25.0 0.4330127018922193
89.25 60 6 2340 0.0 0.0 0.0 0.0 0.4786324779395214 2.0072086664286835E-5 25.0 0.4330127018922193
26.25 60 6 1440 0.0 0.0 0.0 0.0 0.28955061188101494 1.1262206917773734E-5 20.0 0.4000000000000001
89.25 30 6 780 0.0 0.0 0.0 0.0 0.15743497895126174 6.60182746346011E-6 25.0 0.4330127018922193
89.25 120 6 4920 0.0 0.0 0.0 0.0 1.007774259339771 4.226768516167752E-5 25.0 0.4330127018922193
63.0 30 6 90 0.0 0.0 0.0 0.0 0.01258836464182145 4.895994181810136E-7 20.0 0.4000000000000001
94.5 150 6 1650 0.0 0.0 0.0 0.0 0.31494929375461206 1.3210317805381618E-5 25.0 0.4330127018922193
84.0 30 6 3510 0.0 0.0 0.0 0.0 0.7304983023338545 3.063247943045497E-5 25.0 0.4330127018922193
110.25 150 6 3750 0.0 0.0 0.0 0.0 0.7558783050110689 3.170476273291593E-5 25.0 0.4330127018922193
63.0 30 6 1320 0.0 0.0 0.0 0.0 0.27064983979916113 1.0526387490891757E-5 20.0 0.4000000000000001
5.25 60 6 180 67.0 0.03399346342395189 46.556085605098154 0.04201709710964161 0.03361318206161716 4.572643128046822E-6 58.333333333333336 0.32455097185701565
84.0 120 6 2640 0.0 0.0 0.0 0.0 0.5290814861533797 2.219053470988066E-5 25.0 0.4330127018922193
94.5 60 6 2520 0.0 0.0 0.0 0.0 0.5164192525136941 2.1656725085152013E-5 25.0 0.4330127018922193
99.75 60 6 2820 0.0 0.0 0.0 0.0 0.5793972101373154 2.42977891199266E-5 25.0 0.4330127018922193
42.0 120 6 1320 0.0 0.0 0.0 0.0 0.2518148426117392 9.795694194130175E-6 20.0 0.4000000000000001
105.0 30 6 750 0.0 0.0 0.0 0.0 0.15113757979321127 6.337754364921744E-6 25.0 0.4330127018922193
94.5 120 6 4560 0.0 0.0 0.0 0.0 0.9321911898892878 3.909760877455233E-5 25.0 0.4330127018922193
105.0 120 6 1320 0.0 0.0 0.0 0.0 0.25194356483494273 1.056692129041938E-5 25.0 0.4330127018922193
99.75 30 6 3990 0.0 0.0 0.0 0.0 0.8312566888626619 3.485764900706915E-5 25.0 0.4330127018922193
84.0 60 6 1920 0.0 0.0 0.0 0.0 0.39046333726645166 1.6374597015602715E-5 25.0 0.4330127018922193
84.0 30 6 990 0.0 0.0 0.0 0.0 0.20151677305761503 8.45033915322901E-6 25.0 0.4330127018922193
21.0 60 6 660 0.0 0.0 0.0 0.0 0.12589157038304996 4.896611703379831E-6 20.0 0.4000000000000001
99.75 30 6 5700 0.0 0.0 0.0 0.0 1.1909945906569326 5.544463003844608E-5 33.33333333333333 0.4714045207910317
63.0 60 6 480 0.0 0.0 0.0 0.0 0.08812409926813498 3.4276281923659104E-6 20.0 0.4000000000000001
47.25 60 6 2040 0.0 0.0 0.0 0.0 0.41544218226406493 1.615881862115362E-5 20.0 0.4000000000000001
110.25 30 6 4500 0.0 0.0 0.0 0.0 0.9383124745495199 3.9346891682222436E-5 25.0 0.4330127018922193
73.5 150 6 1200 0.0 0.0 0.0 0.0 0.22035185946240365 8.572313696169276E-6 20.0 0.4000000000000001
84.0 120 6 3960 0.0 0.0 0.0 0.0 0.8062194074718168 3.381414812934196E-5 25.0 0.4330127018922193
94.5 60 6 1200 0.0 0.0 0.0 0.0 0.2393162389697607 1.0036043332143417E-5 25.0 0.4330127018922193
52.5 150 6 2100 0.0 0.0 0.0 0.0 0.4092248818587495 1.5920011150028654E-5 20.0 0.4000000000000001
73.5 60 6 2100 0.0 0.0 0.0 0.0 0.42803133930237 1.664847979149159E-5 20.0 0.4000000000000001
94.5 120 6 3240 0.0 0.0 0.0 0.0 0.655053268570851 2.7473995355090585E-5 25.0 0.4330127018922193
110.25 30 6 1470 0.0 0.0 0.0 0.0 0.30227515958642254 1.2675508729843489E-5 25.0 0.4330127018922193
105.0 30 6 4260 0.0 0.0 0.0 0.0 0.8879332812851163 3.723430689391482E-5 25.0 0.4330127018922193
63.0 120 6 360 0.0 0.0 0.0 0.0 0.05036296852234785 1.9591388388260304E-6 20.0 0.4000000000000001
99.75 30 6 2670 0.0 0.0 0.0 0.0 0.5541711259084413 2.323843267137947E-5 25.0 0.4330127018922193
52.5 60 6 3000 0.0 0.0 0.0 0.0 0.6170956359766502 2.6341085093817898E-5 25.0 0.4330127018922193
63.0 60 6 2820 0.0 0.0 0.0 0.0 0.5791012237620299 2.2524413835547468E-5 20.0 0.4000000000000001
94.5 30 6 4140 0.0 0.0 0.0 0.0 0.8627436846529143 3.61780144997617E-5 25.0 0.4330127018922193
99.75 120 6 5040 0.0 0.0 0.0 0.0 1.032968615823265 4.332437729071953E-5 25.0 0.4330127018922193
84.0 60 6 4140 0.0 0.0 0.0 0.0 0.8565002236812489 3.5918470872934845E-5 25.0 0.4330127018922193
42.0 120 6 480 0.0 0.0 0.0 0.0 0.07554445278352177 2.938708258239062E-6 20.0 0.4000000000000001
89.25 30 6 3480 0.0 0.0 0.0 0.0 0.724200903175804 3.036840633191681E-5 25.0 0.4330127018922193
110.25 120 6 3960 0.0 0.0 0.0 0.0 0.8062194074718168 3.381414812934196E-5 25.0 0.4330127018922193
31.5 30 6 900 0.0 0.0 0.0 0.0 0.18253128730641102 7.099191563624648E-6 20.0 0.4000000000000001
63.0 30 6 1380 0.0 0.0 0.0 0.0 0.28323820444098263 1.1015986909072792E-5 20.0 0.4000000000000001
99.75 60 6 240 0.0 0.0 0.0 0.0 0.03778677457417274 1.5846384208647659E-6 25.0 0.4330127018922193
63.0 150 6 1950 0.0 0.0 0.0 0.0 0.37774604479269197 1.469539490771864E-5 20.0 0.4000000000000001
105.0 30 6 5580 0.0 0.0 0.0 0.0 1.165018844239337 4.885352322960509E-5 25.0 0.4330127018922193
73.5 30 6 720 0.0 0.0 0.0 0.0 0.14476619338094665 5.630393309081635E-6 20.0 0.4000000000000001
73.5 30 6 3270 0.0 0.0 0.0 0.0 0.6797716906583583 2.6438368581774544E-5 20.0 0.4000000000000001
84.0 30 6 3540 0.0 0.0 0.0 0.0 0.736795701491905 3.089655252899347E-5 25.0 0.4330127018922193
84.0 30 6 930 0.0 0.0 0.0 0.0 0.18892197474151406 7.922192956152194E-6 25.0 0.4330127018922193
89.25 240 6 2640 0.0 0.0 0.0 0.0 0.5040141150170736 2.1144509239256923E-5 25.0 0.4330127018922193
52.5 300 6 900 0.0 0.0 0.0 0.0 0.1259549980330906 4.901556084610366E-6 20.0 0.4000000000000001
63.0 60 6 1500 0.0 0.0 0.0 0.0 0.30213976891931993 1.1751868088111651E-5 20.0 0.4000000000000001
31.5 240 6 480 18.166666666666668 0.021505813167606566 9.841739566910553 0.008420253715452596 0.059526165870496466 1.0477165702795935E-5 25.91666666666667 0.3723834642467955
47.25 60 6 900 0.0 0.0 0.0 0.0 0.17624819853626997 6.855256384731821E-6 20.0 0.4000000000000001
89.25 30 6 750 0.0 0.0 0.0 0.0 0.15113757979321127 6.337754364921744E-6 25.0 0.4330127018922193
94.5 30 6 4170 0.0 0.0 0.0 0.0 0.8690410838109649 3.644208759830045E-5 25.0 0.4330127018922193
10.5 30 6 150 20.0 0.07302967433402215 10.609911848917093 0.03667914882309316 0.026434976473773564 4.359692895341262E-6 28.666666666666668 0.3624607258418184
99.75 60 6 2880 0.0 0.0 0.0 0.0 0.5919928016620396 2.4826001926881427E-5 25.0 0.4330127018922193
89.25 30 6 2160 0.0 0.0 0.0 0.0 0.4471153402215833 1.8749189996226783E-5 25.0 0.4330127018922193
94.5 60 6 3840 0.0 0.0 0.0 0.0 0.7935222660576277 3.327740683815967E-5 25.0 0.4330127018922193
84.0 120 6 1320 0.0 0.0 0.0 0.0 0.25194356483494273 1.056692129041938E-5 25.0 0.4330127018922193
110.25 30 6 1410 0.0 0.0 0.0 0.0 0.2896803612703216 1.2147362532766638E-5 25.0 0.4330127018922193
105.0 30 6 780 0.0 0.0 0.0 0.0 0.15743497895126174 6.60182746346011E-6 25.0 0.4330127018922193
47.25 120 6 360 0.0 0.0 0.0 0.0 0.05036296852234785 1.9591388388260304E-6 20.0 0.4000000000000001
99.75 240 6 4080 0.0 0.0 0.0 0.0 0.8064225840273178 3.383121478281176E-5 25.0 0.4330127018922193
84.0 30 6 2220 0.0 0.0 0.0 0.0 0.45971013853768433 1.9277336193303443E-5 25.0 0.4330127018922193
26.25 60 6 540 0.0 0.0 0.0 0.0 0.10071325630643999 3.917289362703939E-6 20.0 0.4000000000000001
5.25 150 6 300 75.33333333333333 0.03231786571610889 58.799019721488754 0.03891846443088133 0.055215663857859976 1.1709777956338248E-5 80.33333333333333 0.11493959766377779
110.25 60 6 5640 0.0 0.0 0.0 0.0 1.171390011799355 4.912379104680837E-5 25.0 0.4330127018922193
105.0 30 6 4230 0.0 0.0 0.0 0.0 0.8816358821270657 3.697023379537676E-5 25.0 0.4330127018922193
99.75 120 6 480 0.0 0.0 0.0 0.0 0.0755830694504828 3.1700763871258305E-6 25.0 0.4330127018922193
110.25 120 6 1320 0.0 0.0 0.0 0.0 0.25194356483494273 1.056692129041938E-5 25.0 0.4330127018922193
110.25 30 6 1440 0.0 0.0 0.0 0.0 0.2959777604283721 1.2411435631305038E-5 25.0 0.4330127018922193
73.5 60 6 3480 0.0 0.0 0.0 0.0 0.7175819511833849 2.7910686709265233E-5 20.0 0.4000000000000001
31.5 150 6 1200 0.9333333333333335 0.009043106644167026 0.44862288973278597 0.004345233890525686 0.22064496972053144 7.151549464982299E-6 20.53333333333333 0.39740044176008543
52.5 60 6 2580 0.0 0.0 0.0 0.0 0.5287445956088098 2.0565769154195474E-5 20.0 0.4000000000000001
52.5 120 6 120 10.166666666666668 0.02321398046197353 5.181009471848459 0.011667464820585402 0.0025616703072736044 5.904459395827669E-6 20.0 0.4000000000000001
89.25 60 6 3660 0.0 0.0 0.0 0.0 0.7557354914834549 3.169276841729543E-5 25.0 0.4330127018922193
15.75 60 6 240 16.666666666666664 0.05055250296034367 9.217122224636249 0.029625740462442696 0.0398677381632414 7.726892417676314E-6 26.666666666666668 0.36983479795413765
99.75 150 6 2100 0.0 0.0 0.0 0.0 0.40943408188099556 1.717341314699621E-5 25.0 0.4330127018922193
110.25 60 6 2580 0.0 0.0 0.0 0.0 0.5290148440384184 2.2184937892106836E-5 25.0 0.4330127018922193
105.0 60 6 3180 0.0 0.0 0.0 0.0 0.6549707592856608 2.746706596165567E-5 25.0 0.4330127018922193
105.0 150 6 2850 0.0 0.0 0.0 0.0 0.5669087287583017 2.377857204968713E-5 25.0 0.4330127018922193
