3360 210 8 11.66666666666666 0.020342866060279834 7.492110108515873 0.013408841967052835 0.006425689984044034 1.8506581913697033E-5
6720 175 5 3.527472527472527 0.011078209414234095 2.0828036989139913 0.007037437482162348 0.0016239761944300854 6.051636711698447E-6
8400 280 5 3.337912087912087 0.01043323261085618 1.9992689095343499 0.006808893366867443 0.002423830879837805 8.69997567975972E-6
3360 175 2 29.373626373626372 0.03290745532349241 22.07499929703487 0.033245563433434266 0.01338711007886284 2.9780385989945338E-5
6720 140 2 16.51098901098902 0.031218511487346244 12.324825093283383 0.033064831137383496 0.006049195999152903 1.729913778545548E-5
5040 210 3 11.098901098901097 0.021121909514049072 7.793895482454231 0.017326867661191424 0.006047714643502751 1.6191282972261364E-5
5040 280 2 24.64285714285714 0.02037231938622243 18.565056742879225 0.02193901739430765 0.0180513508479587 4.300745197682305E-5
8400 210 6 2.573260073260072 0.00921001431434922 1.4504131844173844 0.005292323644615373 0.0014074860121670897 5.860704983940209E-6
5040 175 6 5.890109890109889 0.014932121100187276 3.5751738328212364 0.009760822470034408 0.0026842396625609685 8.684810746716175E-6
3360 350 7 14.384615384615381 0.020602270952727816 9.76471646492382 0.0165088036991064 0.013063158304986902 3.0037970246397E-5
6720 210 2 18.56227106227106 0.025240693497732076 14.093648714887847 0.02810889406313074 0.010193920191555912 2.559402310253232E-5
6720 420 8 5.924908424908424 0.01254378209152471 3.6984966453881536 0.008971101704013983 0.006434237540513024 1.7063012124915434E-5
5040 175 8 5.406593406593409 0.01726918793895665 3.2392571435490063 0.010980451327840115 0.002461124130538147 9.065397585643492E-6
5040 140 3 9.601648351648349 0.028654188570646923 6.586082583414194 0.021308522911113553 0.0035088532080280233 1.2500317373092686E-5
8400 350 5 3.7747252747252733 0.011211349632603134 2.2882708849512308 0.0074721731849393125 0.00342863102463036 1.2153980531816193E-5
8400 140 8 1.8956043956043955 0.011876904572097407 1.0182893826846486 0.00641836917997888 6.941080984764523E-4 4.8796677934895906E-6
5040 280 4 9.162087912087916 0.016364612350273172 6.178536245070457 0.012913036471423963 0.006628358556176572 1.575447322028318E-5
8400 210 4 3.6813186813186833 0.011288649894677637 2.2025968797688944 0.007268330037159976 0.002049821780436704 8.294686290820486E-6
3360 420 3 22.591575091575084 0.020564878670379302 16.752850239481383 0.020417889587833363 0.024804124309643807 5.714264006876802E-5
3360 210 6 11.895604395604389 0.021671202371428992 7.898951674007165 0.015553129424630644 0.006480768136241868 1.696574856278727E-5
6720 140 4 4.258241758241758 0.018100622428603445 2.5418049628168524 0.01127979576585415 0.0015556270226080155 7.490559022803908E-6
6720 280 3 8.502747252747257 0.015740463671525505 5.885492045994381 0.01396850750535852 0.006157176064371814 1.4831485410642599E-5
5040 420 2 27.51373626373627 0.02000465159112348 21.016053763387323 0.020493026138726337 0.030192132560024402 6.734149624819803E-5
3360 420 7 15.792124542124553 0.02115577865679286 10.766189590552962 0.01665575260056109 0.017197788616044103 3.757073693873984E-5
5040 210 5 6.758241758241762 0.015849635264703246 4.315256197170501 0.011264106783274875 0.0036828336001682406 1.1379372763722564E-5
3360 280 5 14.052197802197796 0.020201649928253206 9.663673258921037 0.017996956873569663 0.0102950981884783 2.6415979881954017E-5
6720 350 6 5.313186813186811 0.011743726277087302 3.362166958776029 0.008309545409876025 0.00482187406109844 1.362266882576632E-5
6720 175 7 3.3406593406593403 0.01264834687467091 1.9001977688427028 0.007235267738591577 0.0015352223159995025 6.970126488151998E-6
5040 140 7 5.013736263736261 0.02027530226404334 2.9734882767516053 0.011553540770635905 0.0018444664064760767 8.992193994134832E-6
8400 210 8 2.417582417582417 0.00823972298842637 1.3760229647589637 0.005210215631305162 0.0013422172613743134 5.605930680600181E-6
6720 210 4 5.293040293040292 0.015307016929232167 3.3043063289491186 0.010789625316366751 0.0028797879920144306 9.64853694461796E-6
8400 280 7 2.8434065934065926 0.00825662578414765 1.66292053378349 0.004931483508725226 0.0020704192324766356 7.032726364235797E-6
3360 350 3 21.010989010989015 0.021574314183398727 15.581501182908214 0.02164481174108999 0.019212944120177655 4.469486965500362E-5
3360 175 4 12.703296703296704 0.022625623756714175 8.69881289821052 0.016003611948264582 0.005819758897328063 1.667023384266815E-5
3360 140 3 15.219780219780224 0.03002937015810925 10.848936190721577 0.027518575067211844 0.005582951730995326 1.6755540658248482E-5
8400 210 2 14.826007326007334 0.025232718449889596 10.735485695448657 0.021588262478737776 0.008157199328992396 2.2188175138980804E-5
6720 350 8 5.109890109890108 0.01228461336945532 3.19460203914856 0.00877768091362264 0.004623494084435662 1.3427108317264314E-5
8400 350 3 7.038461538461539 0.012096275827803636 4.842390973666448 0.010574048771626801 0.0064051090328271255 1.6576749872055826E-5
3360 280 7 13.070054945054943 0.02098042856434611 8.704309923209776 0.01632008417999288 0.009510029021474893 2.35554479844015E-5
8400 175 4 3.197802197802198 0.010764183612085119 1.895121268080197 0.00756676292167777 0.0014692294893848999 5.759710724831027E-6
8400 140 6 1.9780219780219779 0.011172911762452064 1.0514656727138445 0.0058819164836044786 7.23124697664911E-4 4.489230908559413E-6
3360 420 5 16.62087912087913 0.02021404766908802 11.632639024367876 0.017419081829379922 0.018206669344179718 4.2665387711053216E-5
8400 420 7 3.850732600732603 0.00844019853961092 2.269615429856081 0.005188226418045914 0.004208214536363849 1.2442702648517395E-5
8400 140 2 13.18681318681318 0.025733415444717564 9.287889104871077 0.022384705793054755 0.004857712799870701 1.4839777282388022E-5
3360 175 7 10.274725274725274 0.022952832246831537 6.525216346647428 0.016455744311876384 0.004686135382316341 1.4065340954639937E-5
8400 175 5 2.384615384615385 0.008365373337656374 1.3777217316835986 0.0051595674805315055 0.0010957262021862623 4.65415214218343E-6
3360 280 3 19.855769230769226 0.02406268402837553 14.538326356872332 0.024020718010613815 0.014507304149493087 3.465589924407493E-5
3360 210 3 17.9029304029304 0.024464607501865163 12.990182914260748 0.023875637916848425 0.009840266026121322 2.5499432510841792E-5
3360 140 5 10.329670329670321 0.029164905554044426 6.698603943504026 0.020424337099836154 0.0038241400916513876 1.4909969949951226E-5
5040 280 8 7.314560439560444 0.01643350356887915 4.585217760783582 0.01155671416781905 0.005311747694148624 1.5284632365735135E-5
5040 350 7 8.307692307692307 0.01539481608448401 5.390822355169193 0.010736753393416369 0.00755442465047868 2.0150007105875697E-5
6720 280 5 4.63598901098901 0.011326172105182445 2.8486203667401675 0.007690477736878488 0.0033563950807367956 9.712116637528977E-6
6720 210 7 3.9102564102564124 0.011601881063820164 2.2770447990457123 0.006737571910329481 0.002171260793753173 8.466021257705948E-6
6720 420 4 7.284798534798539 0.01273873381187215 4.759784428629624 0.009741676070037996 0.007956080920763 2.0537661895340366E-5
6720 350 5 5.142857142857142 0.009574954246501965 3.2099719237293427 0.00673280862886278 0.004657884722640823 1.150973034698194E-5
5040 350 4 10.032967032967035 0.016159078168931962 6.835556856772565 0.012850462729758384 0.009095343690306245 2.114908130292514E-5
6720 175 2 17.648351648351653 0.028187616465644088 13.299536261879426 0.029769808041575987 0.008074587306577228 2.154921860818397E-5
5040 210 6 6.565934065934069 0.01370417497354403 4.073202108495747 0.00917067342391173 0.0035910306548653155 1.0379802438672174E-5
5040 420 3 14.171245421245427 0.02192391653659813 10.180452098062455 0.016890040670728027 0.015422834692644478 3.579421510575901E-5
6720 140 8 2.8571428571428577 0.01603322688067569 1.6244866832924945 0.009146417660435035 0.0010634315994621816 7.006929490601712E-6
8400 140 4 2.8296703296703294 0.011800401975227765 1.6245734270607972 0.007576470220461123 0.0010271194488707478 4.49001175054945E-6
3360 140 2 27.362637362637365 0.04007788878451537 20.337109134971875 0.036383626816584344 0.009956616047771705 2.3660805448582427E-5
3360 140 7 9.0521978021978 0.027116859797096785 5.601001426585954 0.01748879727568404 0.0033116828799955415 1.2533222321751575E-5
5040 420 7 9.285714285714285 0.016229214591117747 6.053191489422232 0.011423465510665785 0.010149628437446578 2.684418982595886E-5
3360 350 4 16.63736263736264 0.01988677040753171 11.899968093208189 0.015702757387548956 0.015164386128264741 3.475173269353504E-5
3360 175 5 11.549450549450547 0.0223103987964624 7.617308655195901 0.018339395303299734 0.0052976929122502256 1.5641275471867022E-5
8400 175 2 13.84615384615385 0.026415717328248843 9.947360961709208 0.02277081162334669 0.006349890156055648 1.8284197701482074E-5
8400 350 6 3.412087912087912 0.008866947100073292 2.024668928804872 0.005632263009712948 0.003079203942270917 9.154176561893768E-6
8400 175 7 2.0769230769230766 0.009511050907296642 1.1592669595943987 0.005469759085430119 9.689146631756277E-4 5.299406599119125E-6
3360 210 5 12.673992673992673 0.021072620486432728 8.477897431676494 0.0178531411468028 0.006999537706884364 2.0321875819756726E-5
8400 420 4 5.068681318681317 0.009573320690978403 3.1851568057724635 0.0066729705850334985 0.005552628140717405 1.536294990053448E-5
6720 420 6 5.975274725274722 0.012187660784312595 3.787968465953526 0.008693209382335997 0.006511419013119734 1.8090777126471435E-5
6720 280 7 4.375 0.01137769841369917 2.6504117668261324 0.007196570337130277 0.003191177203380072 1.0614411468097716E-5
8400 280 3 6.765109890109891 0.013910129054583904 4.543355428146464 0.011120285571527121 0.004970328132412723 1.5774570748172257E-5
3360 420 2 36.93223443223444 0.02052773692351814 28.799899027261 0.024666495736957898 0.04043457573904117 8.306724717056405E-5
6720 140 6 3.3104395604395607 0.013798622192060597 1.9049472025705936 0.008224529419811027 0.0012174103129481385 5.962930937923236E-6
5040 280 6 7.493131868131872 0.015464586840319088 4.794461449474629 0.010708411226669596 0.005446050315469042 1.549923158592137E-5
6720 350 3 9.263736263736261 0.016549684046044812 6.4597389644532734 0.013879950763544723 0.008356149081842163 1.8395999998357937E-5
5040 350 2 25.96703296703296 0.02131216621870483 19.784463880672906 0.021605648563569363 0.02374170625509847 5.4205988544226634E-5
5040 175 3 10.384615384615385 0.022711656599413335 7.224885593947097 0.018519621781853002 0.004722678870627921 1.3654933638847083E-5
6720 175 4 4.714285714285713 0.01385617986911072 2.8947063657620267 0.009686781180409842 0.0021405400635168942 7.334802921483019E-6
5040 140 5 5.453296703296702 0.018847735652708843 3.34838112446663 0.012413468267376509 0.0019819861691779675 7.823906130508613E-6
8400 350 8 3.401098901098902 0.010058847498277314 2.0313365185944914 0.00645474341685469 0.0030760595698028554 1.0545789552508773E-5
8400 210 5 2.847985347985348 0.010377926795342912 1.6493603220508697 0.006293223220606926 0.0015644884042488965 6.715919420233519E-6
5040 420 5 9.63369963369963 0.015341492852516682 6.385342392448161 0.010854422867318957 0.010491776363870952 2.541468282014419E-5
5040 210 8 6.217948717948718 0.016267149346517542 3.7787924236920976 0.01052915209723029 0.0033914858013840907 1.1149005169438207E-5
3360 350 6 14.648351648351651 0.02091408293163705 10.153901938083433 0.015244820994390835 0.013327426943560665 3.170213431461791E-5
8400 140 7 1.8681318681318677 0.009413099834621873 1.0101651320966971 0.005441023940449904 6.818580001118632E-4 3.7412277890519275E-6
8400 420 2 18.763736263736273 0.01967841969774609 13.912869027966526 0.01848483229247462 0.020533766795025526 4.537428201113966E-5
3360 280 8 13.228021978021973 0.020019632466559512 8.792078980666176 0.014366379519256988 0.009703138634167257 2.6083526172712118E-5
5040 140 4 6.799450549450553 0.021858794046990454 4.30960264545945 0.015029379817838097 0.0024712357642395284 9.295067384283208E-6
5040 280 3 12.170329670329672 0.021767536032461874 8.691825414238963 0.017903766382890433 0.008810007923240357 2.137955185356908E-5
8400 350 4 4.587912087912089 0.010029993661688929 2.886100258000808 0.007219424083213781 0.004192149341097213 1.2448376433240966E-5
6720 140 3 6.6071428571428585 0.02039037195457307 4.343977890090627 0.015419465548665754 0.0024427529974067742 9.984552184813115E-6
3360 420 4 18.08150183150184 0.019961006934111965 12.953564597885064 0.016395474382968806 0.019720136470583467 4.133674824499618E-5
8400 210 7 2.408424908424908 0.009768534402882981 1.3693016731771719 0.0057274873458712785 0.0013284354692001637 6.0809071972892984E-6
6720 175 6 3.6373626373626373 0.01075071294215607 2.1706219145879433 0.007256882140059272 0.0016753531140596663 6.373082732073314E-6
5040 210 2 22.838827838827818 0.0233277547802021 16.93219323620198 0.02261973012087003 0.012547932670123847 3.1065886678137585E-5
5040 420 8 9.299450549450547 0.01805092331047245 5.975203660564506 0.012732304426418695 0.010125401595602776 2.670019478087426E-5
5040 140 6 5.3296703296703285 0.017182962385837237 3.119230668984025 0.010357196828497048 0.0019480053813552014 7.552981758072993E-6
5040 175 5 6.0659340659340675 0.016665660316596814 3.8131528377625385 0.011826013912548932 0.002751075806063217 8.924424041945723E-6
8400 280 6 3.070054945054945 0.00892196501151551 1.79512257532656 0.005463697804871837 0.0022139071645926596 7.439178861477561E-6
6720 280 2 20.068681318681318 0.0229863968792974 15.402605365264519 0.025630347569190127 0.014646406319629959 3.317798804595277E-5
6720 210 3 7.829670329670332 0.01605126157121656 5.28918039893173 0.013534141625803589 0.0042995025715686485 1.235333076549424E-5
3360 350 8 14.417582417582416 0.02049973418261278 9.773728291298548 0.014871975490138776 0.013203441020798058 3.4030340245552874E-5
5040 140 2 20.315934065934073 0.02599712660499187 14.672250418693821 0.026484196544291634 0.007397566680869808 1.7843626410812058E-5
8400 210 3 5.961538461538459 0.014985613911144884 3.9345394133466742 0.011640274952170205 0.0032994659836124212 1.1945846090572719E-5
8400 280 8 2.9876373626373636 0.009831509465599743 1.758380603905552 0.006281804185021409 0.0021574604276563764 7.910552470677161E-6
6720 350 7 5.0 0.010901298296652113 3.0738510978032365 0.007185535305894227 0.0045487807028265995 1.2909726591459589E-5
6720 175 8 3.219780219780219 0.013542367782406698 1.8820264941824962 0.00830024694737607 0.0014694776310551355 7.2000400996867866E-6
